,,,sysbench,,,y-cruncher,,,pgbench,,,iperf,,,,,,
instanceID,setId,tenants,sysbench_wall_time,sysbench_std,sysbench_cv,ycruncher_wall_time,ycruncher_std,ycruncher_cv,pgbench_transactions,pgbench_std,pgbench_cv,bandwidthUpload,bandwitdhDownload,iperf_total,stdUp,stdDown,stdTotal,iperf_cv
i-02ca0e36a4acaf9fc,19,29,7.781124671,0.003639490465,0.0004677332158,5.607699844,0.05695940701,0.0101573566,153478.3333,67.48580098,0.0004397089772,581,761.3,1342.3,95.89693542,236.7497741,316.1026732,0.2354933124
i-0507566c757134fb6,19,29,8.773866203,0.003909173719,0.0004455474506,5.530558878,0.01781740789,0.003221628824,150385,196.5934892,0.00130726794,636.7,714.4,1351.1,298.2705893,252.2539285,433.5697945,0.3209013355
i-067b2519b614c8f9d,19,29,8.77421048,0.006686516276,0.0007620647226,5.540576537,0.01235091785,0.002229175568,150020.6667,211.1216079,0.001407283494,875,746.3,1621.3,290.6842502,180.6279479,392.7518442,0.2422450158
i-06b96f53253b4cc2e,19,29,8.774603923,0.003846860189,0.0004384084139,5.560569525,0.0812149374,0.01460550705,150938.3333,245.829887,0.00162867763,830.7,877.1,1707.8,449.0308205,211.739069,576.0368044,0.3372975784
i-0763ab86e85627573,19,29,8.772905217,0.005238992064,0.0005971786922,5.592658308,0.07983806903,0.01427551347,144133.6667,161.9670748,0.001123728263,780.1,944.1,1724.2,358.4619769,171.6905809,411.3584001,0.2385792832
i-07998976f194caa97,19,29,8.776210546,0.00602070995,0.000686026152,5.621306843,0.09921286343,0.01764943032,149236.6667,220.1961247,0.001475482732,766.7,757.4,1524.1,278.7587766,175.0937527,325.4543661,0.213538722
i-07be1c77f6fdf8eda,19,29,8.775161319,0.006074254474,0.0006922100065,5.536609173,0.01588315643,0.002868751602,151006.3333,189.7085484,0.00125629531,696.8,781.1,1477.9,202.7460371,235.6567419,289.7019349,0.1960226909
i-07c76ac1348426483,19,29,8.777921889,0.007960891263,0.0009069220897,5.549800475,0.06307391874,0.01136507862,152756.6667,260.000641,0.001702057571,950.2,838.5,1788.7,465.2774083,216.7380652,580.6215157,0.3246053087
i-0837f0f6a7a42ac68,19,29,7.781845808,0.005055148821,0.0006496079395,5.566363705,0.02058712277,0.003698486814,155508,297.4508363,0.001912768708,1297.8,881,2178.8,601.9875968,213.1181206,731.2775427,0.3356331663
i-084caea7d9c000ba9,19,29,8.775791592,0.003670312931,0.0004182315513,5.546920194,0.01231928973,0.002220924278,148653,56.82429058,0.0003822613104,855.5,826.3,1681.8,388.2107818,267.659838,599.0705393,0.3562079554
i-08559b79281547ef2,19,29,7.783830139,0.005498684404,0.0007064239977,5.511154678,0.01415226712,0.002567931395,150092.3333,157.1633969,0.001047111424,775.5,905.2,1680.7,432.9750442,198.0677774,477.235104,0.2839502017
i-08e70b514c8c3cd5a,19,29,8.777235799,0.006909793869,0.0007872403142,5.590955575,0.007531979186,0.001347172068,154051.3333,426.5645711,0.00276897682,767.2,825,1592.2,426.6522914,233.3061889,535.0600797,0.3360507975
i-08ff78a502245298a,19,29,7.782737811,0.0053021471,0.0006812701685,5.587852346,0.04145001015,0.007417878567,155288.6667,153.2133589,0.0009866358064,599.7,773.7,1373.4,228.9929887,281.7083007,422.929256,0.3079432474
i-0977cb2af690d36fd,19,29,8.776516464,0.00686922436,0.0007826823305,5.610214419,0.1131383392,0.0201664911,156609.6667,479.036881,0.0030587951,776.8,827.3,1604.1,475.6300617,230.3490347,546.9386417,0.3409629335
i-09c658651b17c197e,19,29,8.774751133,0.006452210825,0.0007353155351,5.607721037,0.1008998831,0.01799302826,153257.6667,337.7903689,0.002204068327,911.7,803.9,1715.6,448.0158851,234.5233701,595.0608186,0.3468528903
i-0b138e3642a677559,19,29,7.785027716,0.00300863563,0.0003864643442,5.561543597,0.04334457756,0.007793623623,148498.3333,228.7494991,0.001540417956,1317.8,965.6,2283.4,616.275155,164.999798,705.8091023,0.3091044505
i-0ba417327f988ba2b,19,29,7.788922151,0.005255957542,0.0006747990851,5.533086962,0.03719541346,0.006722361985,149470,391.015345,0.00261601221,790.3,760.9,1551.2,457.9357184,260.9867813,612.6675372,0.3949636006
i-0c3e9f9e7b281edfe,19,29,7.783175786,0.006007611854,0.0007718715367,5.538353761,0.01460012077,0.002636184217,155621.6667,190.8149191,0.001226146225,758.2,855,1613.2,251.6539953,186.2781671,286.0492576,0.1773179132
i-0cc4b604b837f69d9,19,29,7.780936268,0.005232877502,0.0006725254291,5.533795171,0.01238494289,0.002238055893,148675,533.2157162,0.003586451765,1221.4,878.5,2099.9,399.2627094,180.0563184,554.2763952,0.2639537098
i-0d136c81f43ce8a29,19,29,8.77392745,0.002460948326,0.0002804842347,5.569273949,0.0166694038,0.002993101786,153770.6667,152.3953193,0.0009910558533,706.6,790.2,1496.8,290.5730736,171.342931,369.3750879,0.2467765152
i-0d1c421d52c368b29,19,29,8.77980362,0.006550471071,0.0007460840076,5.546534353,0.01894284432,0.00341525773,148043.6667,269.9561693,0.001823490159,855.2,927.1,1782.3,484.557255,261.5213822,642.1045346,0.3602673706
i-0d6feb91baa545931,19,29,8.774616692,0.00505956899,0.0005766142462,5.565568765,0.008599626256,0.001545147786,149161,382.6656504,0.002565453774,676.2,831.3,1507.5,345.6744776,224.0064731,439.4201356,0.2914893105
i-0dcfa6d3bc470d28d,19,29,7.784612046,0.004314202095,0.000554196159,5.556442314,0.01796703113,0.003233549475,151828,224.401426,0.001477997642,759.1,734,1493.1,335.3666153,236.4520153,558.8795239,0.3743081668
i-0f285214d5c41327e,19,29,8.773726278,0.004748210919,0.0005411852124,5.511331187,0.01679697841,0.003047717119,155043,294.1649197,0.001897311841,840.5,782.4,1622.9,432.8079507,292.9130322,685.0952002,0.4221425844
i-0009b7735dea24732,20,28,8.017461485,0.01486617447,0.001854224619,5.564726591,0.06305045629,0.0113303781,158423.3333,433.3593582,0.002735451585,668.9,777.2,1446.1,286.6245899,231.0439112,310.2993,0.2145766544
i-002f7e27ea3e0bc1c,20,28,7.785767025,0.004156547987,0.0005338649324,5.591616419,0.0871077169,0.01557827118,149750,252.5529647,0.00168649726,677.3,740.7,1418,196.1717218,242.6451685,427.6667966,0.3015985871
i-007e12c9530b8cdea,20,28,8.011715253,0.006135575208,0.0007658254211,5.561220964,0.0147582223,0.002653773766,148194.6667,335.118387,0.002261339052,864.4,836.6,1701,333.9757809,243.1520786,407.5294127,0.2395822532
i-00ba7a56c944e5a25,20,28,7.781904751,0.004829378063,0.0006205907445,5.520670997,0.04701804588,0.008516726664,159601,52.67826876,0.0003300622726,774.3,868,1642.3,266.8378825,202.0714945,414.8132244,0.2525806639
i-00d71d40b42658392,20,28,7.784256723,0.006434112454,0.0008265545039,5.586316983,0.05189971661,0.009290506925,148951.3333,265.0025157,0.001779121474,645.8,872.2,1518,202.284618,272.1832716,324.8466305,0.2139964628
i-02ca0e36a4acaf9fc,20,28,7.782301108,0.004736442659,0.0006086172449,5.578811804,0.07895604798,0.01415284307,158569.3333,746.5938209,0.004708311533,672.1,882.8,1554.9,319.088093,261.2992325,395.6851863,0.2544762919
i-0507566c757134fb6,20,28,8.012076855,0.00631964951,0.0007887654631,5.500698434,0.01498580208,0.002724345328,150178.3333,293.6551265,0.001955376119,1030.6,958.2,1988.8,630.4353346,146.3973285,665.7875537,0.3347684803
i-067b2519b614c8f9d,20,28,8.009179619,0.003965679568,0.0004951417944,5.570572085,0.0116434687,0.002090174675,149724.3333,362.662837,0.002422203719,805.9,769.8,1575.7,286.5249456,238.4616438,501.299877,0.3181442387
i-06b96f53253b4cc2e,20,28,8.011058516,0.006724653395,0.0008394213302,5.504617558,0.01666439295,0.003027347998,150877.3333,364.4946273,0.002415834236,710.7,865.6,1576.3,268.7055596,210.5084849,356.0093788,0.2258512839
i-0763ab86e85627573,20,28,8.012106948,0.004997572916,0.0006237526468,5.537772523,0.01975206194,0.003566788245,149358,98.13765842,0.000657063287,648.5,783.3,1431.8,335.7397305,296.1152366,527.3710058,0.3683272844
i-07998976f194caa97,20,28,8.011157725,0.00634970497,0.000792607659,5.545552042,0.09194589675,0.01658011611,149585.6667,588.3114255,0.003932939824,668.1,711.5,1379.6,222.0872951,202.5137855,337.258292,0.2444609249
i-07be1c77f6fdf8eda,20,28,8.010987123,0.006803618384,0.000849285897,5.517098294,0.04986973303,0.009039123533,150933,407.9350438,0.002702755818,1233.1,930,2163.1,503.8323023,265.11004,759.4604005,0.3510981464
i-0837f0f6a7a42ac68,20,28,7.781824536,0.00361603693,0.0004646772635,5.563980712,0.1419700762,0.02551591812,161396,116.6661905,0.0007228567652,1415.4,1007.1,2422.5,473.3552108,73.61830992,443.5082988,0.1830787611
i-084caea7d9c000ba9,20,28,8.012193945,0.003536968521,0.0004414481907,5.532640086,0.017032476,0.003078544011,148567.3333,269.1789987,0.001811831663,940.4,824.8,1765.2,310.9473696,138.1583632,281.3561602,0.1593905281
i-08559b79281547ef2,20,28,7.782081313,0.003971226907,0.0005103039595,5.455994288,0.01285404579,0.002355949276,150106.6667,140.1154286,0.0009334390785,801,924.3,1725.3,219.7594645,249.3079533,399.3288954,0.2314547588
i-08e70b514c8c3cd5a,20,28,8.01257009,0.004348923045,0.0005427625589,5.594798353,0.02879201384,0.005146211181,159290.3333,413.5871532,0.002596435983,850.5,771.5,1622,568.5731166,298.9653454,824.3429707,0.5082262458
i-08ff78a502245298a,20,28,7.780394104,0.005000926151,0.0006427600048,5.589136865,0.05007083695,0.008958599182,160998.6667,557.8282292,0.003464800304,806.4,830.9,1637.3,272.3980747,199.6432652,350.3893232,0.2140043505
i-0977cb2af690d36fd,20,28,8.008925305,0.004743709236,0.0005923028441,5.522860898,0.05414546378,0.009803879688,162000.6667,583.1314889,0.003599562279,602.1,866,1468.1,250.4699805,274.4598736,403.7990287,0.2750487219
i-09c658651b17c197e,20,28,8.012326876,0.003599886699,0.0004492935392,5.583777533,0.1541102695,0.02759964353,158281.3333,372.6879839,0.002354592143,1063.1,878.4,1941.5,508.1076986,275.966262,716.1669964,0.3688730344
i-0b138e3642a677559,20,28,7.784779681,0.004657278728,0.000598254404,5.529937214,0.01917334301,0.00346719,148958.6667,609.4869427,0.004091651438,779.4,875.6,1655,349.2214197,218.8018891,444.9589244,0.2688573562
i-0ba417327f988ba2b,20,28,7.783649498,0.002701689982,0.0003470981039,5.507070488,0.04761894655,0.008646874349,149047.6667,252.500165,0.001694090023,813.3,805.8,1619.1,437.9464833,246.4777655,594.5058546,0.3671829131
i-0c3e9f9e7b281edfe,20,28,7.782855987,0.005234662116,0.0006725888445,5.498243146,0.02065440556,0.003756546411,160900,92.79547403,0.0005767276198,948.4,831,1779.4,405.756413,278.9615664,650.2375976,0.3654251982
i-0cc4b604b837f69d9,20,28,7.780088875,0.004671645836,0.000600461757,5.557386928,0.02031289661,0.003655116491,148569.6667,208.5001998,0.001403383372,1015,833.8,1848.8,517.6236299,226.0903458,681.9051417,0.3688366192
i-0d136c81f43ce8a29,20,28,8.01251279,0.008327310361,0.001039288246,5.571254624,0.013319875,0.00239082144,158861,29.71531592,0.0001870523031,942.8,840,1782.8,337.9407575,206.550505,402.7940748,0.2259334052
i-0d1c421d52c368b29,20,28,8.015726195,0.005343513004,0.0006666286839,5.517061843,0.01244037399,0.002254891162,147961.6667,416.4232622,0.002814399646,780.3,890.4,1670.7,433.003477,231.6291097,565.9336534,0.3387404401
i-0d6feb91baa545931,20,28,8.012386401,0.005806475863,0.0007246874492,5.549141619,0.01420676169,0.002560172846,148848.3333,112.2556606,0.0007541613538,1256.1,892,2148.1,496.7039024,249.3783382,732.1671713,0.3408440814
i-0dcfa6d3bc470d28d,20,28,7.782835033,0.004376503768,0.0005623277057,5.564204772,0.04097498938,0.007364033326,151615,257.2858333,0.001696968198,825.3,792.5,1617.8,244.138417,197.1577203,366.1513955,0.2263267373
i-0f285214d5c41327e,20,28,8.006604407,0.003127306092,0.000390590809,5.465125773,0.01355866215,0.002480942381,159866.6667,191.0715398,0.001195193118,1120.8,842.1,1962.9,361.4746956,192.7920296,480.0973165,0.2445857234
i-0009b7735dea24732,21,27,8.010055595,0.002772688565,0.0003461509763,5.546540075,0.01529195747,0.00275702641,158532,372.6942447,0.002350908616,1098.7,1018.2,2116.9,620.1172022,342.5547158,826.1664414,0.3902718321
i-002f7e27ea3e0bc1c,21,27,7.785364495,0.005485625899,0.0007046074596,5.636509471,0.08702510873,0.01543953916,150997.3333,217.8080194,0.001442462689,819.5,815.6,1635.1,364.2213155,288.9291339,571.7906474,0.3496976622
i-007e12c9530b8cdea,21,27,8.008424097,0.004414693477,0.0005512562052,5.610024717,0.0645852445,0.01151247058,149762.6667,167.1566132,0.001116143408,746.7,882.6,1629.3,386.1433384,282.0528713,536.796682,0.3294646056
i-00ba7a56c944e5a25,21,27,7.784553289,0.005156013874,0.0006623390814,5.153372155,0.01189568384,0.002308330056,159509,585.2956518,0.003669358167,1234.4,987,2221.4,358.6983257,365.2788889,676.7377959,0.3046447267
i-00d71d40b42658392,21,27,7.782312393,0.004880785982,0.0006271639759,5.591019842,0.05760241018,0.01030266603,150827.3333,199.2293486,0.001320910104,721.1,787.8,1508.9,406.0529385,317.8265774,656.3754769,0.4350026356
i-02ca0e36a4acaf9fc,21,27,7.780463987,0.002387694045,0.0003068832462,5.585034291,0.0388620661,0.006958250224,158620.3333,808.6571173,0.005098067192,610.3,862.7,1473,331.1585891,266.1127789,462.7168561,0.3141322852
i-0507566c757134fb6,21,27,8.009038607,0.005541178075,0.0006918655718,5.151362101,0.009050693133,0.001756951454,151288.6667,366.2244303,0.002420699702,1111.2,862.8,1974,579.1894336,283.8700015,804.9750859,0.4077887973
i-067b2519b614c8f9d,21,27,8.00883868,0.004763574086,0.0005947896164,5.582441913,0.009825678856,0.001760104092,151541,233.7712557,0.001542627116,838.9,867.6,1706.5,357.8762822,240.3960621,406.6293016,0.2382826262
i-06b96f53253b4cc2e,21,27,8.007524914,0.004153727423,0.0005187280049,5.147752709,0.01577958053,0.00306533383,152550,467.9305504,0.00306739135,657.1,883.5,1540.6,306.6244355,302.5140033,458.9299632,0.2978904084
i-0763ab86e85627573,21,27,8.0107695,0.004092894172,0.0005109239721,5.193515751,0.01602798913,0.003086153946,148896,203.840624,0.001369013432,845.9,773.2,1619.1,489.6637055,299.4909756,604.2605123,0.3732076538
i-07998976f194caa97,21,27,8.010026561,0.002763271019,0.0003449765114,5.615270217,0.04951344525,0.008817642489,151808.6667,147.1744996,0.0009694736331,1303.8,850.7,2154.5,671.1464156,185.0375638,823.4016503,0.3821776052
i-0837f0f6a7a42ac68,21,27,7.780994415,0.003647600299,0.0004687833077,5.180282672,0.05203644004,0.01004509663,161156.6667,220.7313601,0.001369669432,1690.1,1017.6,2707.7,789.2275337,244.1453119,960.4783588,0.3547211134
i-084caea7d9c000ba9,21,27,8.007555458,0.004067398475,0.0005079450897,5.183080461,0.01690850583,0.003262250308,149677,560.1312346,0.003742266578,676,761,1437,265.7726681,224.3296186,363.2947992,0.2528147524
i-08559b79281547ef2,21,27,7.781998767,0.0047999954,0.0006168075252,5.144991239,0.06038451519,0.01173656327,151587.3333,209.1323345,0.001379616159,777.2,815.8,1593,341.212153,341.4283071,609.3118158,0.382493293
i-08e70b514c8c3cd5a,21,27,8.008924882,0.002854094092,0.000356364198,5.583246602,0.05045581388,0.009037002569,159357,308.9190833,0.001938534757,670.9,854.6,1525.5,206.7066897,295.9910659,384.1476134,0.2518175112
i-08ff78a502245298a,21,27,7.782593648,0.004634463388,0.0005954908605,5.579853588,0.04004704965,0.007177078937,161093.3333,83.0321223,0.0005154286685,718.7,850.2,1568.9,263.2392448,254.4396021,376.4493326,0.2399447591
i-0977cb2af690d36fd,21,27,8.008040084,0.004042698454,0.0005048299474,5.599579626,0.07951265355,0.01419975407,162380.3333,98.39884823,0.0006059776219,960.6,894.1,1854.7,388.7367575,249.3268493,551.5463212,0.2973776466
i-09c658651b17c197e,21,27,8.008670251,0.004012022968,0.00050095994,5.214723481,0.06808800248,0.01305687688,158011,259.4050886,0.001641690063,960.9,830.1,1791,498.1230214,311.3295681,731.8071999,0.4086025683
i-0b138e3642a677559,21,27,7.786427683,0.005269000001,0.0006766902893,5.576931344,0.07068832716,0.01267512953,150560,111.0135127,0.0007373373585,755.3,852.1,1607.4,435.9115736,378.0445153,687.9162094,0.4279682776
i-0ba417327f988ba2b,21,27,7.789906051,0.004856996028,0.0006234986656,5.19072628,0.07360328709,0.01417976659,150734,264.115505,0.001752195955,699.4,769.9,1469.3,260.6671782,224.7825863,419.5158718,0.2855209091
i-0c3e9f9e7b281edfe,21,27,7.782290167,0.005940724353,0.0007633645399,5.147454103,0.01681985843,0.003267607266,160756.6667,209.7863993,0.001304993464,1001.6,840.7,1842.3,362.1958341,186.9391166,410.4241844,0.2227781493
i-0cc4b604b837f69d9,21,27,7.780466133,0.00456158072,0.0005862863024,5.588805384,0.05109773526,0.009142872537,150089.3333,313.155446,0.00208646037,1198.2,876,2074.2,549.5709033,275.4442876,779.6883708,0.3758983564
i-0d136c81f43ce8a29,21,27,8.008749459,0.005327782713,0.0006652452721,5.582941241,0.01507058383,0.00269939861,158726,348.1436485,0.002193362452,770.6,837.7,1608.3,461.436212,263.3810294,535.3723626,0.3328809069
i-0d1c421d52c368b29,21,27,8.011706405,0.005204041515,0.0006495546955,5.178823789,0.04343648307,0.008387325933,149419.3333,329.2025719,0.002203212694,1224.9,969.1,2194,704.3920073,310.3315252,966.5063085,0.4405224743
i-0d6feb91baa545931,21,27,8.008188433,0.004274133681,0.0005337204184,5.583243132,0.03987603417,0.007142091654,150097.6667,189.4368848,0.001262090804,678.4,915.9,1594.3,219.9672703,274.6255835,364.7958485,0.22881255
i-0dcfa6d3bc470d28d,21,27,7.783425622,0.004187525792,0.0005380054998,5.570765257,0.04661783648,0.008368300284,152584,286.0052447,0.001874411765,789,829.7,1618.7,374.8460425,233.5575351,473.9303864,0.2927845718
i-0f285214d5c41327e,21,27,8.007537391,0.005630678596,0.0007031723139,5.113487297,0.0240553968,0.004704303619,159186,364.4077387,0.002289194644,829.4,812.6,1642,264.9898111,280.4726962,453.4705675,0.2761696513
i-0009b7735dea24732,22,26,8.009827508,0.004595142519,0.0005736880744,5.541542663,0.007642675954,0.001379160357,160454.3333,216.4539982,0.001349006871,1118,865.9,1983.9,331.5917838,225.1702812,499.576365,0.2518152956
i-002f7e27ea3e0bc1c,22,26,7.785663048,0.004536739631,0.0005827043378,5.618062894,0.04868958454,0.008666614358,151229.6667,26.76440422,0.0001769785308,803.8,752.4,1556.2,359.6936351,228.2859805,520.7551781,0.3346325525
i-007e12c9530b8cdea,22,26,8.343348424,0.438482137,0.05255469564,5.610992591,0.09558815279,0.01703587222,149601.3333,192.1466454,0.001284391262,1013.8,978.2,1992,565.563593,330.5251041,794.271574,0.3987307099
i-00ba7a56c944e5a25,22,26,7.785328971,0.005873999511,0.0007544959928,5.12920279,0.01096217326,0.002137208004,161117.3333,262.5344422,0.001629461193,844.1,867.5,1711.6,338.1920723,282.0398908,506.3988766,0.2958628632
i-00d71d40b42658392,22,26,7.783214914,0.004830164646,0.0006205873408,5.565920062,0.05986093307,0.01075490349,150908,130.8854461,0.0008673194668,799.3,814.5,1613.8,212.9517681,270.5353746,369.9227547,0.229224659
i-02ca0e36a4acaf9fc,22,26,7.78547136,0.004893986953,0.0006286050936,5.584912724,0.05824224379,0.01042849668,160208.3333,229.0465746,0.001429679529,1119.6,925.7,2045.3,622.8386986,273.2361819,796.3219687,0.3893423794
i-0507566c757134fb6,22,26,8.010050244,0.005012396414,0.0006257634174,5.134963433,0.02571481296,0.005007788915,151475.6667,241.6078089,0.001595027203,699.9,841.8,1541.7,327.3334861,279.3750168,497.2323512,0.3225221192
i-067b2519b614c8f9d,22,26,8.008578486,0.005497327847,0.0006864299147,5.576492256,0.02960155541,0.005308275176,151150.6667,219.6231621,0.001453008226,853.2,773.8,1627,315.0427837,225.2178205,467.7905514,0.2875172412
i-06b96f53253b4cc2e,22,26,8.009532505,0.005353714042,0.0006684177933,5.155015283,0.05352826293,0.01038372536,152847.3333,359.0547776,0.002349107242,1032.9,888.9,1921.8,355.8755869,218.3913155,457.8548533,0.2382427169
i-0763ab86e85627573,22,26,8.009824594,0.004858713377,0.0006065942293,5.165556431,0.03456219262,0.006690894405,150708,350.1414,0.002323309977,748,785.5,1533.5,235.0966704,295.2367223,362.4362779,0.2363457958
i-07998976f194caa97,22,26,8.00763509,0.004729061426,0.0005905690472,5.613676866,0.04509840242,0.008033665545,151114.3333,162.8690681,0.001077787027,942.2,884.3,1826.5,623.046244,333.2543406,873.7776541,0.4783890797
