experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.019733905792236, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1599.04ms,7.9971s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.018167495727539, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.60ms,7.9942s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.017606735229492, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.56ms,7.9925s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.020944833755493, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.84ms,7.9943s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.021265029907227, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.82ms,7.9961s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.023042678833008, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.16ms,7.9983s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.099756002426147, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.91ms,9.0319s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.05028247833252, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.86ms,9.0315s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.04809045791626, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0286s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.050107717514038, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0297s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.06053113937378, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.11ms,9.0400s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.053372859954834, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.71ms,9.0312s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.052336931228638, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.09ms,9.0311s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.059312105178833, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.22ms,9.0377s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.051928043365479, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.27ms,9.0309s,2
1573766542-0,i-090f400814f25580f,m5d.large,9.048008441925049, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.70ms,9.0268s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.322963237762451, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.78ms,9.0262s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.04322600364685, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.08ms,9.0233s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.045163869857788, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.84ms,9.0259s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.051708459854126, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.09ms,9.0294s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.044664859771729, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.07ms,9.0255s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.047638177871704, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.72ms,9.0273s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.046970129013062, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.54ms,9.0247s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.044628381729126, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.95ms,9.0232s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.047928810119629, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0257s,2
1573766542-0,i-0362f245e855b6c1e,m5d.large,9.045992612838745, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.23ms,9.0228s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.162962198257446, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.58ms,9.0285s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.047236204147339, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.30ms,9.0251s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.03779125213623, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.76ms,9.0190s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.043374061584473, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.07ms,9.0223s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.0486900806427, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.99ms,9.0272s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.046761274337769, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.50ms,9.0217s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.044127225875854, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.42ms,9.0218s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.044130325317383, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.92ms,9.0214s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.048820972442627, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.40ms,9.0282s,2
1573766542-0,i-02bed2fd844f2949d,m5d.large,9.040090084075928, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.56ms,9.0185s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.2251718044281, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1819.88ms,9.1085s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.13370680809021, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1822.13ms,9.1136s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.124895811080933, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1818.75ms,9.1055s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.126329183578491, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1818.75ms,9.1059s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.13062572479248, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1821.06ms,9.1099s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.125115394592285, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1818.98ms,9.1038s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.125615358352661, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1818.92ms,9.1056s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.1338369846344, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1820.21ms,9.1139s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.130354642868042, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1821.97ms,9.1110s,2
1573766542-0,i-02baf91f487c27cd0,m5d.large,9.127134323120117, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1818.99ms,9.1065s,2
1573766542-0,i-02839bf5d52dc440a,m5d.large,9.083216428756714, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.57ms,9.0271s,2
1573766542-0,i-02839bf5d52dc440a,m5d.large,9.045591592788696, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0255s,2
1573766542-0,i-02839bf5d52dc440a,m5d.large,9.044100522994995, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0250s,2
1573766542-0,i-02839bf5d52dc440a,m5d.large,9.04589557647705, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.45ms,9.0256s,2
1573766542-0,i-02839bf5d52dc440a,m5d.large,9.057997941970825, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.03ms,9.0306s,2
1573766542-0,i-02839bf5d52dc440a,m5d.large,9.040515661239624, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.58ms,9.0193s,2
1573766542-0,i-02839bf5d52dc440a,m5d.large,9.042872667312622, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0223s,2
