11/11/2019,python3 distribute_work.py -b pgbench -s -c 10 -n 3 -g m5d -d 4,,,,,,,,,,,
instanceID,experimentID,setId,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-00f3dea44b5d24710,1573493686-36,36,m5d.large,60.22381973,10,10,1,TPC-B (sort of),simple,60 s,172246,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-36,36,m5d.large,60.22912312,10,10,1,TPC-B (sort of),simple,60 s,172417,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-36,36,m5d.large,60.24370122,10,10,1,TPC-B (sort of),simple,60 s,165817,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-36,36,m5d.large,60.25046229,10,10,1,TPC-B (sort of),simple,60 s,165252,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-36,36,m5d.large,60.26662326,10,10,1,TPC-B (sort of),simple,60 s,165062,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-36,36,m5d.large,60.21892047,10,10,1,TPC-B (sort of),simple,60 s,170542,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-36,36,m5d.large,60.22560024,10,10,1,TPC-B (sort of),simple,60 s,169982,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-36,36,m5d.large,60.3332808,10,10,1,TPC-B (sort of),simple,60 s,170321,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-36,36,m5d.large,60.16805053,10,10,1,TPC-B (sort of),simple,60 s,177027,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-36,36,m5d.large,60.17278385,10,10,1,TPC-B (sort of),simple,60 s,176592,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-36,36,m5d.large,60.17307377,10,10,1,TPC-B (sort of),simple,60 s,176868,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-36,36,m5d.large,60.31589079,10,10,1,TPC-B (sort of),simple,60 s,170494,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-36,36,m5d.large,60.22740412,10,10,1,TPC-B (sort of),simple,60 s,170265,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-36,36,m5d.large,60.28125477,10,10,1,TPC-B (sort of),simple,60 s,170224,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-36,36,m5d.large,60.23674941,10,10,1,TPC-B (sort of),simple,60 s,170287,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-36,36,m5d.large,60.27552128,10,10,1,TPC-B (sort of),simple,60 s,170392,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-36,36,m5d.large,60.24126339,10,10,1,TPC-B (sort of),simple,60 s,170200,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-36,36,m5d.large,60.32970691,10,10,1,TPC-B (sort of),simple,60 s,171180,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-36,36,m5d.large,60.47311616,10,10,1,TPC-B (sort of),simple,60 s,171049,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-36,36,m5d.large,60.27220821,10,10,1,TPC-B (sort of),simple,60 s,171100,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-36,36,m5d.large,60.22109509,10,10,1,TPC-B (sort of),simple,60 s,176785,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-36,36,m5d.large,60.21004224,10,10,1,TPC-B (sort of),simple,60 s,176663,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-36,36,m5d.large,60.24215627,10,10,1,TPC-B (sort of),simple,60 s,176914,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-36,36,m5d.large,60.19904518,10,10,1,TPC-B (sort of),simple,60 s,170304,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-36,36,m5d.large,60.13451481,10,10,1,TPC-B (sort of),simple,60 s,170474,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-36,36,m5d.large,60.13669515,10,10,1,TPC-B (sort of),simple,60 s,170171,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-36,36,m5d.large,60.22660542,10,10,1,TPC-B (sort of),simple,60 s,165119,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-36,36,m5d.large,60.23550391,10,10,1,TPC-B (sort of),simple,60 s,164935,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-36,36,m5d.large,60.46297574,10,10,1,TPC-B (sort of),simple,60 s,165503,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-36,36,m5d.large,60.26315188,10,10,1,TPC-B (sort of),simple,60 s,164253,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-36,36,m5d.large,60.33597851,10,10,1,TPC-B (sort of),simple,60 s,164409,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-36,36,m5d.large,60.21526313,10,10,1,TPC-B (sort of),simple,60 s,164428,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-37,37,m5d.large,60.23061013,10,10,1,TPC-B (sort of),simple,60 s,171677,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-37,37,m5d.large,60.26059937,10,10,1,TPC-B (sort of),simple,60 s,171606,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-37,37,m5d.large,60.21417522,10,10,1,TPC-B (sort of),simple,60 s,171819,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-37,37,m5d.large,60.22511578,10,10,1,TPC-B (sort of),simple,60 s,166455,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-37,37,m5d.large,60.31601453,10,10,1,TPC-B (sort of),simple,60 s,166426,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-37,37,m5d.large,60.37241054,10,10,1,TPC-B (sort of),simple,60 s,166133,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-37,37,m5d.large,60.31427908,10,10,1,TPC-B (sort of),simple,60 s,171241,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-37,37,m5d.large,60.26545644,10,10,1,TPC-B (sort of),simple,60 s,171208,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-37,37,m5d.large,60.24581742,10,10,1,TPC-B (sort of),simple,60 s,171170,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-37,37,m5d.large,60.17285562,10,10,1,TPC-B (sort of),simple,60 s,176959,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-37,37,m5d.large,60.17141223,10,10,1,TPC-B (sort of),simple,60 s,176545,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-37,37,m5d.large,60.17691612,10,10,1,TPC-B (sort of),simple,60 s,176008,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-37,37,m5d.large,60.33642316,10,10,1,TPC-B (sort of),simple,60 s,171596,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-37,37,m5d.large,60.30392766,10,10,1,TPC-B (sort of),simple,60 s,171710,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-37,37,m5d.large,60.45164132,10,10,1,TPC-B (sort of),simple,60 s,171769,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-37,37,m5d.large,60.22852969,10,10,1,TPC-B (sort of),simple,60 s,171204,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-37,37,m5d.large,60.23815894,10,10,1,TPC-B (sort of),simple,60 s,171482,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-37,37,m5d.large,60.30063224,10,10,1,TPC-B (sort of),simple,60 s,171280,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-37,37,m5d.large,60.30425358,10,10,1,TPC-B (sort of),simple,60 s,171323,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-37,37,m5d.large,60.28934503,10,10,1,TPC-B (sort of),simple,60 s,171683,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-37,37,m5d.large,60.41751122,10,10,1,TPC-B (sort of),simple,60 s,171200,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-37,37,m5d.large,60.29970193,10,10,1,TPC-B (sort of),simple,60 s,176236,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-37,37,m5d.large,60.22747588,10,10,1,TPC-B (sort of),simple,60 s,177090,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-37,37,m5d.large,60.20217609,10,10,1,TPC-B (sort of),simple,60 s,176295,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-37,37,m5d.large,60.19867611,10,10,1,TPC-B (sort of),simple,60 s,171117,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-37,37,m5d.large,60.13778496,10,10,1,TPC-B (sort of),simple,60 s,171320,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-37,37,m5d.large,60.13642693,10,10,1,TPC-B (sort of),simple,60 s,170851,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-37,37,m5d.large,60.32654405,10,10,1,TPC-B (sort of),simple,60 s,166387,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-37,37,m5d.large,60.20617676,10,10,1,TPC-B (sort of),simple,60 s,166052,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-37,37,m5d.large,60.24183416,10,10,1,TPC-B (sort of),simple,60 s,165545,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-37,37,m5d.large,60.21286464,10,10,1,TPC-B (sort of),simple,60 s,165190,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-37,37,m5d.large,60.207757,10,10,1,TPC-B (sort of),simple,60 s,165875,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-37,37,m5d.large,60.20734763,10,10,1,TPC-B (sort of),simple,60 s,165280,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-38,38,m5d.large,60.25343657,10,10,1,TPC-B (sort of),simple,60 s,172084,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-38,38,m5d.large,60.22913146,10,10,1,TPC-B (sort of),simple,60 s,171732,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-38,38,m5d.large,60.23897028,10,10,1,TPC-B (sort of),simple,60 s,171386,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-38,38,m5d.large,60.31110263,10,10,1,TPC-B (sort of),simple,60 s,166916,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-38,38,m5d.large,60.42253661,10,10,1,TPC-B (sort of),simple,60 s,167248,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-38,38,m5d.large,60.22259283,10,10,1,TPC-B (sort of),simple,60 s,167307,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-38,38,m5d.large,60.35455084,10,10,1,TPC-B (sort of),simple,60 s,171690,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-38,38,m5d.large,60.28188038,10,10,1,TPC-B (sort of),simple,60 s,171990,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-38,38,m5d.large,60.21621656,10,10,1,TPC-B (sort of),simple,60 s,171444,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-38,38,m5d.large,60.17087245,10,10,1,TPC-B (sort of),simple,60 s,176491,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-38,38,m5d.large,60.17634654,10,10,1,TPC-B (sort of),simple,60 s,176439,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-38,38,m5d.large,60.1751771,10,10,1,TPC-B (sort of),simple,60 s,176479,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-38,38,m5d.large,60.21679044,10,10,1,TPC-B (sort of),simple,60 s,172092,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-38,38,m5d.large,60.20764232,10,10,1,TPC-B (sort of),simple,60 s,172055,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-38,38,m5d.large,60.28711534,10,10,1,TPC-B (sort of),simple,60 s,171952,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-38,38,m5d.large,60.27579165,10,10,1,TPC-B (sort of),simple,60 s,171366,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-38,38,m5d.large,60.23618674,10,10,1,TPC-B (sort of),simple,60 s,171195,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-38,38,m5d.large,60.39154387,10,10,1,TPC-B (sort of),simple,60 s,171117,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-38,38,m5d.large,60.28904557,10,10,1,TPC-B (sort of),simple,60 s,176600,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-38,38,m5d.large,60.28536487,10,10,1,TPC-B (sort of),simple,60 s,176432,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-38,38,m5d.large,60.36445975,10,10,1,TPC-B (sort of),simple,60 s,176702,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-38,38,m5d.large,60.20177698,10,10,1,TPC-B (sort of),simple,60 s,171571,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-38,38,m5d.large,60.14183187,10,10,1,TPC-B (sort of),simple,60 s,171165,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-38,38,m5d.large,60.13916063,10,10,1,TPC-B (sort of),simple,60 s,171713,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-38,38,m5d.large,60.25239563,10,10,1,TPC-B (sort of),simple,60 s,166590,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-38,38,m5d.large,60.24460673,10,10,1,TPC-B (sort of),simple,60 s,166941,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-38,38,m5d.large,60.24133897,10,10,1,TPC-B (sort of),simple,60 s,166587,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-38,38,m5d.large,60.22526693,10,10,1,TPC-B (sort of),simple,60 s,166127,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-38,38,m5d.large,60.33012748,10,10,1,TPC-B (sort of),simple,60 s,166182,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-38,38,m5d.large,60.20859957,10,10,1,TPC-B (sort of),simple,60 s,165833,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-39,39,m5d.large,60.24283338,10,10,1,TPC-B (sort of),simple,60 s,172664,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-39,39,m5d.large,60.21330619,10,10,1,TPC-B (sort of),simple,60 s,172102,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-39,39,m5d.large,60.19422913,10,10,1,TPC-B (sort of),simple,60 s,172330,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-39,39,m5d.large,60.2488513,10,10,1,TPC-B (sort of),simple,60 s,167270,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-39,39,m5d.large,60.22349358,10,10,1,TPC-B (sort of),simple,60 s,167238,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-39,39,m5d.large,60.27412558,10,10,1,TPC-B (sort of),simple,60 s,167222,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-39,39,m5d.large,60.2255466,10,10,1,TPC-B (sort of),simple,60 s,171401,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-39,39,m5d.large,60.36081314,10,10,1,TPC-B (sort of),simple,60 s,172021,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-39,39,m5d.large,60.22298121,10,10,1,TPC-B (sort of),simple,60 s,172083,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-39,39,m5d.large,60.17888832,10,10,1,TPC-B (sort of),simple,60 s,177196,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-39,39,m5d.large,60.17144156,10,10,1,TPC-B (sort of),simple,60 s,177048,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-39,39,m5d.large,60.1734643,10,10,1,TPC-B (sort of),simple,60 s,177109,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-39,39,m5d.large,60.22564459,10,10,1,TPC-B (sort of),simple,60 s,172173,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-39,39,m5d.large,60.20525241,10,10,1,TPC-B (sort of),simple,60 s,172216,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-39,39,m5d.large,60.21697974,10,10,1,TPC-B (sort of),simple,60 s,172211,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-39,39,m5d.large,60.38313437,10,10,1,TPC-B (sort of),simple,60 s,171243,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-39,39,m5d.large,60.36322165,10,10,1,TPC-B (sort of),simple,60 s,171832,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-39,39,m5d.large,60.2964108,10,10,1,TPC-B (sort of),simple,60 s,171616,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-39,39,m5d.large,60.20150185,10,10,1,TPC-B (sort of),simple,60 s,171428,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-39,39,m5d.large,60.1371603,10,10,1,TPC-B (sort of),simple,60 s,171652,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-39,39,m5d.large,60.13630152,10,10,1,TPC-B (sort of),simple,60 s,172020,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-39,39,m5d.large,60.48820066,10,10,1,TPC-B (sort of),simple,60 s,167076,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-39,39,m5d.large,60.24687147,10,10,1,TPC-B (sort of),simple,60 s,168361,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-39,39,m5d.large,60.22101092,10,10,1,TPC-B (sort of),simple,60 s,170916,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-39,39,m5d.large,60.2000823,10,10,1,TPC-B (sort of),simple,60 s,166129,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-39,39,m5d.large,60.21438193,10,10,1,TPC-B (sort of),simple,60 s,166050,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-39,39,m5d.large,60.2246902,10,10,1,TPC-B (sort of),simple,60 s,166258,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-40,40,m5d.large,60.19573259,10,10,1,TPC-B (sort of),simple,60 s,180171,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-40,40,m5d.large,60.27305603,10,10,1,TPC-B (sort of),simple,60 s,180646,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-40,40,m5d.large,60.30901885,10,10,1,TPC-B (sort of),simple,60 s,180462,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-40,40,m5d.large,60.32935739,10,10,1,TPC-B (sort of),simple,60 s,167228,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-40,40,m5d.large,60.31308079,10,10,1,TPC-B (sort of),simple,60 s,166965,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-40,40,m5d.large,60.26947141,10,10,1,TPC-B (sort of),simple,60 s,167279,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-40,40,m5d.large,60.26795578,10,10,1,TPC-B (sort of),simple,60 s,171973,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-40,40,m5d.large,60.40136528,10,10,1,TPC-B (sort of),simple,60 s,172002,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-40,40,m5d.large,60.47563314,10,10,1,TPC-B (sort of),simple,60 s,171870,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-40,40,m5d.large,60.16805243,10,10,1,TPC-B (sort of),simple,60 s,184505,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-40,40,m5d.large,60.16932034,10,10,1,TPC-B (sort of),simple,60 s,185206,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-40,40,m5d.large,60.16983867,10,10,1,TPC-B (sort of),simple,60 s,185229,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-40,40,m5d.large,60.2978766,10,10,1,TPC-B (sort of),simple,60 s,172137,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-40,40,m5d.large,60.19676661,10,10,1,TPC-B (sort of),simple,60 s,172313,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-40,40,m5d.large,60.2218442,10,10,1,TPC-B (sort of),simple,60 s,171996,data_directory = '/var/lib/postgresql/9.5/main'
